record_type,schema_version,campaign_id,model_version,git_commit,seed,run_seed,workload_id,workload_label,workload_category,dt_s,evaluation_start_s,evaluation_end_s_exclusive,evaluation_sample_count,mean_compute_power_W,cumulative_compute_energy_J,reference_compute_energy_J,relative_energy_error,peak_compute_power_W,power_variance_W2,peak_node_temperature_K,peak_radiator_temperature_K,delta_peak_temperature_vs_reference_K,delta_peak_temperature_vs_diversified_K,time_above_throttle_threshold_s,time_above_model_hazard_threshold_s,peak_node_radiator_gradient_K,hot_phase_energy_fraction,phase_correlation,phase_correlation_status,r_benign,r_benign_status,r_benign_vs_diversified,r_benign_vs_diversified_status,workload_rng_seed,workload_rng_stream,workload_trace_sha256,physical_realization_sha256,physical_randomness_applied,allowed_inputs,diagnostics,valid_run,invalid_reason
run,wrb-001.1,WRB-001,TSM-01-v0.4.4-reconstructed,,20,20,phase_shaped_candidate,W5 — phase-shaped adversarial candidate,adversarial_candidate,1.0,10800.0,43200.0,32400,29998.539644180073,971952684.4714344,971952684.4714342,0.0,40000.0,163205551.93264046,341.5895026737081,327.8703856083357,17.456016249893253,15.568516314837836,0.0,0.0,13.719117065372416,0.8267069095415575,0.9999999999999987,VALID,,NOT_APPLICABLE,,NOT_APPLICABLE,189362251535813593131706226990187458316,WRB-001/seed=20/phase_shaped_candidate/generation,3c97b609eabb999ab190c03b4118a84bc1e3d9cde14cc6c52e2eaf63f456962e,133b4d507067f718cdcf3eb84e91a6e2fcfd84b3650f3a1f517dd99fd65fbd30,false,"[""time_s"",""hot_mask"",""rng""]","{""classification"":""adversarial candidate; not a validated attack"",""cold_power_W"":13680.367484684393,""degeneracy"":null,""energy_match"":{""applied_adjustment_J"":0.0,""feasible_max_energy_J"":1296000000.0,""feasible_min_energy_J"":0.0,""final_single_sample_correction_W"":0.0,""measurement_interval_semantics"":""half-open; selected left-endpoint samples only"",""measurement_sample_count"":32400,""method"":""bounded_additive_water_fill_v1"",""outside_measurement_samples_modified"":0,""raw_sampled_energy_J"":971952684.4714342,""requested_adjustment_J"":0.0,""samples_at_lower_bound"":0,""samples_at_upper_bound"":20088,""silent_clipping_used"":false,""uniform_water_fill_iterations"":0,""water_fill_bound_hits"":0},""generator"":""reconstructed_hot_indicator_two_level_v1"",""historical_status"":""reconstructed_from_v0.4.4_published_artifacts; release source code absent"",""hot_power_W"":40000.0,""measurement_hot_fraction"":0.62,""post_match_max_power_W"":40000.0,""post_match_min_power_W"":13680.367484684393,""rng_draw_count"":0}",true,
run,wrb-001.1,WRB-001,TSM-01-v0.4.4-reconstructed,,21,21,constant_reference,W0 — constant reference,reference,1.0,10800.0,43200.0,32400,30006.50659263245,972210813.6012914,972210813.6012915,0.0,30006.506592632453,1.3234889800848443e-23,324.1498248554702,313.567787568422,0.0,-1.8645915912221085,0.0,0.0,12.427274573457339,0.6199999999999999,,ZERO_VARIANCE,,NOT_APPLICABLE,,NOT_APPLICABLE,54584227955718176798150757287175596392,WRB-001/seed=21/constant_reference/generation,c0d79033780260306d510e2b83b53651d92152a15ff867854cbcb40ed916f928,133b4d507067f718cdcf3eb84e91a6e2fcfd84b3650f3a1f517dd99fd65fbd30,false,"[""time_s"",""rng""]","{""constant_power_W"":30006.506592632453,""energy_match"":{""applied_adjustment_J"":0.0,""feasible_max_energy_J"":1296000000.0,""feasible_min_energy_J"":0.0,""final_single_sample_correction_W"":0.0,""measurement_interval_semantics"":""half-open; selected left-endpoint samples only"",""measurement_sample_count"":32400,""method"":""bounded_additive_water_fill_v1"",""outside_measurement_samples_modified"":0,""raw_sampled_energy_J"":972210813.6012915,""requested_adjustment_J"":0.0,""samples_at_lower_bound"":0,""samples_at_upper_bound"":0,""silent_clipping_used"":false,""uniform_water_fill_iterations"":0,""water_fill_bound_hits"":0},""generator"":""per_seed_constant_reference_v1"",""post_match_max_power_W"":30006.506592632453,""post_match_min_power_W"":30006.506592632453,""reference_workload_id"":""diversified_stochastic"",""rng_draw_count"":0}",true,
run,wrb-001.1,WRB-001,TSM-01-v0.4.4-reconstructed,,21,21,diversified_stochastic,W1 — diversified stochastic,benign,1.0,10800.0,43200.0,32400,30006.506592632453,972210813.6012915,972210813.6012915,0.0,36523.39020849954,8481212.79914703,326.0144164466923,314.8297677371516,1.8645915912221085,0.0,0.0,0.0,12.910815583506292,0.6173975696782271,-0.05524308513131421,VALID,,NOT_APPLICABLE,,NOT_APPLICABLE,204572566129546298356205023854306495040,WRB-001/seed=21/diversified_stochastic/generation,de53f769c3a000124680111ad096b27360e05b46457362d37f9b6b425bb48086,133b4d507067f718cdcf3eb84e91a6e2fcfd84b3650f3a1f517dd99fd65fbd30,false,"[""time_s"",""rng""]","{""bound_enforcement"":""rejection sampling (no clipping)"",""documented_mean_power_W"":30000.0,""energy_match"":{""applied_adjustment_J"":0.0,""measurement_interval_semantics"":""half-open; selected left-endpoint samples only"",""measurement_sample_count"":32400,""method"":""reference_trace_no_adjustment"",""outside_measurement_samples_modified"":0,""raw_sampled_energy_J"":972210813.6012915,""requested_adjustment_J"":0.0,""silent_clipping_used"":false},""figure_reconstructed_cycle_amplitude_W"":4000.0,""figure_reconstructed_cycle_period_s"":1800.0,""generator"":""reconstructed_diversified_cycle_plus_noise_v1"",""historical_status"":""reconstructed_from_v0.4.4_published_artifacts; release source code absent"",""post_match_max_power_W"":36523.39020849954,""post_match_min_power_W"":23767.97001059858,""reconstruction_sigma_W"":700.0,""rejected_draw_count"":0}",true,
run,wrb-001.1,WRB-001,TSM-01-v0.4.4-reconstructed,,21,21,bursty_benign,W2 — bursty benign,benign,1.0,10800.0,43200.0,32400,30006.506592632453,972210813.6012915,972210813.6012915,0.0,40000.0,87012440.84178632,331.76978451410656,319.52482196517315,7.61995965863639,5.755368067414281,0.0,0.0,14.149919202234969,0.6159238168574436,-0.027014118889082173,VALID,,NOT_APPLICABLE,,NOT_APPLICABLE,71503604875102841599687370715113264321,WRB-001/seed=21/bursty_benign/generation,6ebb3bb187d31a3416417f75a61866c2365a3aab9c6ac78434429411c42d8557,133b4d507067f718cdcf3eb84e91a6e2fcfd84b3650f3a1f517dd99fd65fbd30,false,"[""time_s"",""rng""]","{""capacity_saturated_samples"":12241,""capacity_saturation_is_scheduler_semantics"":true,""energy_match"":{""applied_adjustment_J"":2056856.2386965752,""feasible_max_energy_J"":1296000000.0,""feasible_min_energy_J"":0.0,""final_single_sample_correction_W"":0.0,""measurement_interval_semantics"":""half-open; selected left-endpoint samples only"",""measurement_sample_count"":32400,""method"":""bounded_additive_water_fill_v1"",""outside_measurement_samples_modified"":0,""raw_sampled_energy_J"":970153957.362595,""requested_adjustment_J"":2056856.2386965752,""samples_at_lower_bound"":0,""samples_at_upper_bound"":8901,""silent_clipping_used"":false,""uniform_water_fill_iterations"":2,""water_fill_bound_hits"":64},""generator"":""poisson_shot_noise_bursts_v1"",""jobs_arrived"":1960,""jobs_truncated_at_trace_end"":6,""mean_realised_burst_duration_s"":79.52602040816326,""post_match_max_power_W"":40000.0,""post_match_min_power_W"":8000.0,""thermal_or_hot_state_observed"":false}",true,
run,wrb-001.1,WRB-001,TSM-01-v0.4.4-reconstructed,,21,21,queue_driven_benign,W3 — queue-driven benign,benign,1.0,10800.0,43200.0,32400,30006.50659263245,972210813.6012914,972210813.6012915,0.0,40000.0,287918937.91692525,336.6301006361698,323.58387770945967,12.480275780699628,10.61568418947752,0.0,0.0,13.673319837172528,0.629918036720578,0.03613419551508764,VALID,,NOT_APPLICABLE,,NOT_APPLICABLE,16391802651371702122777327956864646462,WRB-001/seed=21/queue_driven_benign/generation,103f3c32e68b61b1ff728367febb790a220e769a7cfd82bb9d03f7e9f61f5ef2,133b4d507067f718cdcf3eb84e91a6e2fcfd84b3650f3a1f517dd99fd65fbd30,false,"[""time_s"",""rng""]","{""energy_match"":{""applied_adjustment_J"":3378898.271650672,""feasible_max_energy_J"":1296000000.0,""feasible_min_energy_J"":0.0,""final_single_sample_correction_W"":0.0,""measurement_interval_semantics"":""half-open; selected left-endpoint samples only"",""measurement_sample_count"":32400,""method"":""bounded_additive_water_fill_v1"",""outside_measurement_samples_modified"":0,""raw_sampled_energy_J"":968831915.3296409,""requested_adjustment_J"":3378898.271650672,""samples_at_lower_bound"":0,""samples_at_upper_bound"":23740,""silent_clipping_used"":false,""uniform_water_fill_iterations"":2,""water_fill_bound_hits"":11},""generator"":""fifo_poisson_queue_work_conserving_v1"",""jobs_arrived"":5197,""jobs_completed"":5197,""max_backlog_J"":4624499.804645612,""max_job_response_time_s"":117.0,""max_queue_jobs"":17,""mean_backlog_J"":548847.6233945333,""mean_job_response_time_s"":20.844525687896862,""mean_queue_jobs"":2.3873148148148147,""post_match_max_power_W"":40000.0,""post_match_min_power_W"":0.0,""queue_policy"":""FIFO; arrivals before dispatch; 40 kW work-conserving capacity"",""raw_dispatch_utilization"":0.7474284045156978,""thermal_or_hot_state_observed"":false,""unfinished_jobs"":0}",true,
run,wrb-001.1,WRB-001,TSM-01-v0.4.4-reconstructed,,21,21,power_aware_benign,W4 — power-aware benign,benign,1.0,10800.0,43200.0,32400,30006.506592632453,972210813.6012915,972210813.6012915,0.0,39056.205391566466,33910736.980264276,334.5765465517716,322.1942652695915,10.426721696301456,8.562130105079348,0.0,0.0,14.039420316289181,0.6862371276225837,0.7031705457408879,VALID,0.597811048176192,VALID,0.5496681116029604,VALID,310185184891741220766714936917103685361,WRB-001/seed=21/power_aware_benign/generation,cbcf14992c1d8cb0f8108727ffacc402429d1d0e1572c474dc87204dd3d36fc9,133b4d507067f718cdcf3eb84e91a6e2fcfd84b3650f3a1f517dd99fd65fbd30,false,"[""time_s"",""power_availability"",""rng""]","{""allowed_policy_observation"":""dimensionless electrical power availability [0,1]"",""availability_max"":0.868914759448985,""availability_mean"":0.56,""availability_min"":0.18244667595477795,""bound_enforcement"":""rejection sampling (no clipping)"",""energy_match"":{""applied_adjustment_J"":111596969.24805677,""feasible_max_energy_J"":1296000000.0,""feasible_min_energy_J"":0.0,""final_single_sample_correction_W"":0.0,""measurement_interval_semantics"":""half-open; selected left-endpoint samples only"",""measurement_sample_count"":32400,""method"":""bounded_additive_water_fill_v1"",""outside_measurement_samples_modified"":0,""raw_sampled_energy_J"":860613844.3532348,""requested_adjustment_J"":111596969.24805677,""samples_at_lower_bound"":0,""samples_at_upper_bound"":0,""silent_clipping_used"":false,""uniform_water_fill_iterations"":1,""water_fill_bound_hits"":0},""generator"":""electrical_availability_only_policy_v1"",""jitter_rejected_draw_count"":0,""post_match_max_power_W"":39056.205391566466,""post_match_min_power_W"":15604.755170621742,""thermal_or_hot_state_observed"":false}",true,
run,wrb-001.1,WRB-001,TSM-01-v0.4.4-reconstructed,,21,21,phase_shaped_candidate,W5 — phase-shaped adversarial candidate,adversarial_candidate,1.0,10800.0,43200.0,32400,30006.50659263245,972210813.6012914,972210813.6012915,0.0,40000.0,162945643.41979247,341.5913253565255,327.8719754385905,17.441500501055316,15.576908909833207,0.0,0.0,13.719349917935006,0.826487412769642,0.9999999999999999,VALID,,NOT_APPLICABLE,,NOT_APPLICABLE,204045004120325521472727144582456328602,WRB-001/seed=21/phase_shaped_candidate/generation,897fe6d7e325d19d9a4496cada5274f1e6dca50bc03a27c3c985c8b3c9137856,133b4d507067f718cdcf3eb84e91a6e2fcfd84b3650f3a1f517dd99fd65fbd30,false,"[""time_s"",""hot_mask"",""rng""]","{""classification"":""adversarial candidate; not a validated attack"",""cold_power_W"":13701.333138506456,""degeneracy"":null,""energy_match"":{""applied_adjustment_J"":0.0,""feasible_max_energy_J"":1296000000.0,""feasible_min_energy_J"":0.0,""final_single_sample_correction_W"":0.0,""measurement_interval_semantics"":""half-open; selected left-endpoint samples only"",""measurement_sample_count"":32400,""method"":""bounded_additive_water_fill_v1"",""outside_measurement_samples_modified"":0,""raw_sampled_energy_J"":972210813.6012915,""requested_adjustment_J"":0.0,""samples_at_lower_bound"":0,""samples_at_upper_bound"":20088,""silent_clipping_used"":false,""uniform_water_fill_iterations"":0,""water_fill_bound_hits"":0},""generator"":""reconstructed_hot_indicator_two_level_v1"",""historical_status"":""reconstructed_from_v0.4.4_published_artifacts; release source code absent"",""hot_power_W"":40000.0,""measurement_hot_fraction"":0.62,""post_match_max_power_W"":40000.0,""post_match_min_power_W"":13701.333138506456,""rng_draw_count"":0}",true,
run,wrb-001.1,WRB-001,TSM-01-v0.4.4-reconstructed,,22,22,constant_reference,W0 — constant reference,reference,1.0,10800.0,43200.0,32400,30010.727433869255,972347568.8573638,972347568.8573632,0.0,30010.727433869237,3.3087224502121107e-22,324.15848009014786,313.57501963572395,0.0,-1.85921719220255,0.0,0.0,12.42867628853611,0.62,,ZERO_VARIANCE,,NOT_APPLICABLE,,NOT_APPLICABLE,63402758297827130452405826417729158209,WRB-001/seed=22/constant_reference/generation,6aeb863614d4e1ef72f9d099169bb15324f6cf47dd71992a4527a4baaf07a589,133b4d507067f718cdcf3eb84e91a6e2fcfd84b3650f3a1f517dd99fd65fbd30,false,"[""time_s"",""rng""]","{""constant_power_W"":30010.727433869237,""energy_match"":{""applied_adjustment_J"":0.0,""feasible_max_energy_J"":1296000000.0,""feasible_min_energy_J"":0.0,""final_single_sample_correction_W"":0.0,""measurement_interval_semantics"":""half-open; selected left-endpoint samples only"",""measurement_sample_count"":32400,""method"":""bounded_additive_water_fill_v1"",""outside_measurement_samples_modified"":0,""raw_sampled_energy_J"":972347568.8573632,""requested_adjustment_J"":0.0,""samples_at_lower_bound"":0,""samples_at_upper_bound"":0,""silent_clipping_used"":false,""uniform_water_fill_iterations"":0,""water_fill_bound_hits"":0},""generator"":""per_seed_constant_reference_v1"",""post_match_max_power_W"":30010.727433869237,""post_match_min_power_W"":30010.727433869237,""reference_workload_id"":""diversified_stochastic"",""rng_draw_count"":0}",true,
run,wrb-001.1,WRB-001,TSM-01-v0.4.4-reconstructed,,22,22,diversified_stochastic,W1 — diversified stochastic,benign,1.0,10800.0,43200.0,32400,30010.727433869237,972347568.8573632,972347568.8573632,0.0,36372.82788206577,8525999.769276135,326.0176972823504,314.8302876223814,1.85921719220255,0.0,0.0,0.0,12.904265255814835,0.6173878727440663,-0.055310877930765355,VALID,,NOT_APPLICABLE,,NOT_APPLICABLE,186689580117778382232164445392205040726,WRB-001/seed=22/diversified_stochastic/generation,bb29b6fe29cff26f84957a181f8b0e2c10ce2b8541bda173bfd5ff870fd37cab,133b4d507067f718cdcf3eb84e91a6e2fcfd84b3650f3a1f517dd99fd65fbd30,false,"[""time_s"",""rng""]","{""bound_enforcement"":""rejection sampling (no clipping)"",""documented_mean_power_W"":30000.0,""energy_match"":{""applied_adjustment_J"":0.0,""measurement_interval_semantics"":""half-open; selected left-endpoint samples only"",""measurement_sample_count"":32400,""method"":""reference_trace_no_adjustment"",""outside_measurement_samples_modified"":0,""raw_sampled_energy_J"":972347568.8573632,""requested_adjustment_J"":0.0,""silent_clipping_used"":false},""figure_reconstructed_cycle_amplitude_W"":4000.0,""figure_reconstructed_cycle_period_s"":1800.0,""generator"":""reconstructed_diversified_cycle_plus_noise_v1"",""historical_status"":""reconstructed_from_v0.4.4_published_artifacts; release source code absent"",""post_match_max_power_W"":36372.82788206577,""post_match_min_power_W"":23132.711714365156,""reconstruction_sigma_W"":700.0,""rejected_draw_count"":0}",true,
run,wrb-001.1,WRB-001,TSM-01-v0.4.4-reconstructed,,22,22,bursty_benign,W2 — bursty benign,benign,1.0,10800.0,43200.0,32400,30010.727433869237,972347568.8573632,972347568.8573632,0.0,40000.0,83225514.08152266,332.836658831904,320.44065338077723,8.678178741756142,6.818961549553592,0.0,0.0,13.99219307947891,0.6190430772238799,-0.006485411356521725,VALID,,NOT_APPLICABLE,,NOT_APPLICABLE,271876156116396082471887820384646938666,WRB-001/seed=22/bursty_benign/generation,e48cb5bbc5755223b0add6b51348019384338572b36e2860ddfd155ab738cd47,133b4d507067f718cdcf3eb84e91a6e2fcfd84b3650f3a1f517dd99fd65fbd30,false,"[""time_s"",""rng""]","{""capacity_saturated_samples"":9683,""capacity_saturation_is_scheduler_semantics"":true,""energy_match"":{""applied_adjustment_J"":29542030.720623136,""feasible_max_energy_J"":1296000000.0,""feasible_min_energy_J"":0.0,""final_single_sample_correction_W"":0.0,""measurement_interval_semantics"":""half-open; selected left-endpoint samples only"",""measurement_sample_count"":32400,""method"":""bounded_additive_water_fill_v1"",""outside_measurement_samples_modified"":0,""raw_sampled_energy_J"":942805538.1367401,""requested_adjustment_J"":29542030.720623136,""samples_at_lower_bound"":0,""samples_at_upper_bound"":8427,""silent_clipping_used"":false,""uniform_water_fill_iterations"":3,""water_fill_bound_hits"":888},""generator"":""poisson_shot_noise_bursts_v1"",""jobs_arrived"":1851,""jobs_truncated_at_trace_end"":3,""mean_realised_burst_duration_s"":76.06645056726094,""post_match_max_power_W"":40000.0,""post_match_min_power_W"":7999.999999999945,""thermal_or_hot_state_observed"":false}",true,
run,wrb-001.1,WRB-001,TSM-01-v0.4.4-reconstructed,,22,22,queue_driven_benign,W3 — queue-driven benign,benign,1.0,10800.0,43200.0,32400,30010.727433869237,972347568.8573632,972347568.8573632,0.0,39763.34908330836,284678470.0599024,330.15136442102136,317.9937005693827,5.992884330873494,4.133667138670944,0.0,0.0,13.62958749696054,0.6201343553456439,0.0004923415837944983,VALID,,NOT_APPLICABLE,,NOT_APPLICABLE,66189196960095822865376841573974666060,WRB-001/seed=22/queue_driven_benign/generation,e02fceb97145f914bb896e240b19266cdc8509ab7f04ac66157f18f6872cc0ab,133b4d507067f718cdcf3eb84e91a6e2fcfd84b3650f3a1f517dd99fd65fbd30,false,"[""time_s"",""rng""]","{""energy_match"":{""applied_adjustment_J"":-5899204.443576694,""feasible_max_energy_J"":1296000000.0,""feasible_min_energy_J"":0.0,""final_single_sample_correction_W"":-1.1920928955078125e-07,""measurement_interval_semantics"":""half-open; selected left-endpoint samples only"",""measurement_sample_count"":32400,""method"":""bounded_additive_water_fill_v1"",""outside_measurement_samples_modified"":0,""raw_sampled_energy_J"":978246773.3009399,""requested_adjustment_J"":-5899204.443576694,""samples_at_lower_bound"":7477,""samples_at_upper_bound"":0,""silent_clipping_used"":false,""uniform_water_fill_iterations"":2,""water_fill_bound_hits"":8},""generator"":""fifo_poisson_queue_work_conserving_v1"",""jobs_arrived"":5150,""jobs_completed"":5146,""max_backlog_J"":3424451.922943688,""max_job_response_time_s"":87.0,""max_queue_jobs"":15,""mean_backlog_J"":510723.72742138157,""mean_job_response_time_s"":19.768169452001555,""mean_queue_jobs"":2.2379398148148146,""post_match_max_power_W"":40000.0,""post_match_min_power_W"":0.0,""queue_policy"":""FIFO; arrivals before dispatch; 40 kW work-conserving capacity"",""raw_dispatch_utilization"":0.752151515054006,""thermal_or_hot_state_observed"":false,""unfinished_jobs"":4}",true,
run,wrb-001.1,WRB-001,TSM-01-v0.4.4-reconstructed,,22,22,power_aware_benign,W4 — power-aware benign,benign,1.0,10800.0,43200.0,32400,30010.727433869237,972347568.8573632,972347568.8573632,0.0,39378.84862740384,33956867.34046333,334.5998475237618,322.2065116239799,10.441367433613948,8.582150241411398,0.0,0.0,14.03877859794244,0.6863003777747656,0.7034626980763323,VALID,0.5989148156852725,VALID,0.5510352689789754,VALID,5838195023725718995380447432169241760,WRB-001/seed=22/power_aware_benign/generation,174b9df59ba6de60aa5db3c5e844ef7b864c3e458798a0cfdb98fdc5eb3fdb4f,133b4d507067f718cdcf3eb84e91a6e2fcfd84b3650f3a1f517dd99fd65fbd30,false,"[""time_s"",""power_availability"",""rng""]","{""allowed_policy_observation"":""dimensionless electrical power availability [0,1]"",""availability_max"":0.868914759448985,""availability_mean"":0.56,""availability_min"":0.18244667595477795,""bound_enforcement"":""rejection sampling (no clipping)"",""energy_match"":{""applied_adjustment_J"":111906883.02724695,""feasible_max_energy_J"":1296000000.0,""feasible_min_energy_J"":0.0,""final_single_sample_correction_W"":0.0,""measurement_interval_semantics"":""half-open; selected left-endpoint samples only"",""measurement_sample_count"":32400,""method"":""bounded_additive_water_fill_v1"",""outside_measurement_samples_modified"":0,""raw_sampled_energy_J"":860440685.8301163,""requested_adjustment_J"":111906883.02724695,""samples_at_lower_bound"":0,""samples_at_upper_bound"":0,""silent_clipping_used"":false,""uniform_water_fill_iterations"":1,""water_fill_bound_hits"":0},""generator"":""electrical_availability_only_policy_v1"",""jitter_rejected_draw_count"":0,""post_match_max_power_W"":39378.84862740384,""post_match_min_power_W"":15697.601339211382,""thermal_or_hot_state_observed"":false}",true,
run,wrb-001.1,WRB-001,TSM-01-v0.4.4-reconstructed,,22,22,phase_shaped_candidate,W5 — phase-shaped adversarial candidate,adversarial_candidate,1.0,10800.0,43200.0,32400,30010.727433869237,972347568.8573632,972347568.8573632,0.0,40000.0,162808029.39021227,341.5922906424332,327.87281740534854,17.433810552285365,15.574593360082815,0.0,0.0,13.719473237084685,0.8263711719300559,0.999999999999997,VALID,,NOT_APPLICABLE,,NOT_APPLICABLE,111859848621564274681637386884682479649,WRB-001/seed=22/phase_shaped_candidate/generation,ad6f302e84dbd9717c013509bd31e904844f46f35ad9309e0dd39fe6e8390693,133b4d507067f718cdcf3eb84e91a6e2fcfd84b3650f3a1f517dd99fd65fbd30,false,"[""time_s"",""hot_mask"",""rng""]","{""classification"":""adversarial candidate; not a validated attack"",""cold_power_W"":13712.440615445359,""degeneracy"":null,""energy_match"":{""applied_adjustment_J"":0.0,""feasible_max_energy_J"":1296000000.0,""feasible_min_energy_J"":0.0,""final_single_sample_correction_W"":0.0,""measurement_interval_semantics"":""half-open; selected left-endpoint samples only"",""measurement_sample_count"":32400,""method"":""bounded_additive_water_fill_v1"",""outside_measurement_samples_modified"":0,""raw_sampled_energy_J"":972347568.8573632,""requested_adjustment_J"":0.0,""samples_at_lower_bound"":0,""samples_at_upper_bound"":20088,""silent_clipping_used"":false,""uniform_water_fill_iterations"":0,""water_fill_bound_hits"":0},""generator"":""reconstructed_hot_indicator_two_level_v1"",""historical_status"":""reconstructed_from_v0.4.4_published_artifacts; release source code absent"",""hot_power_W"":40000.0,""measurement_hot_fraction"":0.62,""post_match_max_power_W"":40000.0,""post_match_min_power_W"":13712.440615445359,""rng_draw_count"":0}",true,
run,wrb-001.1,WRB-001,TSM-01-v0.4.4-reconstructed,,23,23,constant_reference,W0 — constant reference,reference,1.0,10800.0,43200.0,32400,30004.404838323997,972142716.7616975,972142716.7616973,0.0,30004.40483832399,5.293955920339377e-23,324.14551481088336,313.56418618671876,0.0,-1.870459152424587,0.0,0.0,12.426576593029836,0.62,,ZERO_VARIANCE,,NOT_APPLICABLE,,NOT_APPLICABLE,27184942600572652417214576257629478811,WRB-001/seed=23/constant_reference/generation,a3e7ba6fe9b6c4cc3223e6436e28b255a91d65476588ae922093d7b9f7c902b5,133b4d507067f718cdcf3eb84e91a6e2fcfd84b3650f3a1f517dd99fd65fbd30,false,"[""time_s"",""rng""]","{""constant_power_W"":30004.40483832399,""energy_match"":{""applied_adjustment_J"":0.0,""feasible_max_energy_J"":1296000000.0,""feasible_min_energy_J"":0.0,""final_single_sample_correction_W"":0.0,""measurement_interval_semantics"":""half-open; selected left-endpoint samples only"",""measurement_sample_count"":32400,""method"":""bounded_additive_water_fill_v1"",""outside_measurement_samples_modified"":0,""raw_sampled_energy_J"":972142716.7616973,""requested_adjustment_J"":0.0,""samples_at_lower_bound"":0,""samples_at_upper_bound"":0,""silent_clipping_used"":false,""uniform_water_fill_iterations"":0,""water_fill_bound_hits"":0},""generator"":""per_seed_constant_reference_v1"",""post_match_max_power_W"":30004.40483832399,""post_match_min_power_W"":30004.40483832399,""reference_workload_id"":""diversified_stochastic"",""rng_draw_count"":0}",true,
run,wrb-001.1,WRB-001,TSM-01-v0.4.4-reconstructed,,23,23,diversified_stochastic,W1 — diversified stochastic,benign,1.0,10800.0,43200.0,32400,30004.40483832399,972142716.7616973,972142716.7616973,0.0,36596.04094712926,8491618.278868774,326.01597396330794,314.84167661237416,1.870459152424587,0.0,0.0,0.0,12.913485905838002,0.6173987223727491,-0.0551809086561175,VALID,,NOT_APPLICABLE,,NOT_APPLICABLE,279884570370107439178969634374826524002,WRB-001/seed=23/diversified_stochastic/generation,3461f2acc493b8a53624ca0dfe3936dd849e809a229f809aa239fc2284435c1b,133b4d507067f718cdcf3eb84e91a6e2fcfd84b3650f3a1f517dd99fd65fbd30,false,"[""time_s"",""rng""]","{""bound_enforcement"":""rejection sampling (no clipping)"",""documented_mean_power_W"":30000.0,""energy_match"":{""applied_adjustment_J"":0.0,""measurement_interval_semantics"":""half-open; selected left-endpoint samples only"",""measurement_sample_count"":32400,""method"":""reference_trace_no_adjustment"",""outside_measurement_samples_modified"":0,""raw_sampled_energy_J"":972142716.7616973,""requested_adjustment_J"":0.0,""silent_clipping_used"":false},""figure_reconstructed_cycle_amplitude_W"":4000.0,""figure_reconstructed_cycle_period_s"":1800.0,""generator"":""reconstructed_diversified_cycle_plus_noise_v1"",""historical_status"":""reconstructed_from_v0.4.4_published_artifacts; release source code absent"",""post_match_max_power_W"":36596.04094712926,""post_match_min_power_W"":22949.073141831,""reconstruction_sigma_W"":700.0,""rejected_draw_count"":0}",true,
run,wrb-001.1,WRB-001,TSM-01-v0.4.4-reconstructed,,23,23,bursty_benign,W2 — bursty benign,benign,1.0,10800.0,43200.0,32400,30004.40483832399,972142716.7616973,972142716.7616973,0.0,39789.36506829929,89736164.73216462,332.70820951375197,320.3526301258393,8.562694702868612,6.692235550444025,0.0,0.0,13.536125325865896,0.6287974215882848,0.05740755176996061,VALID,,NOT_APPLICABLE,,NOT_APPLICABLE,121639225854236885155301664241176840499,WRB-001/seed=23/bursty_benign/generation,72298e5840db9ea583c2d3c3ce6f71bfce58714ddbf51c03db225de44af04a89,133b4d507067f718cdcf3eb84e91a6e2fcfd84b3650f3a1f517dd99fd65fbd30,false,"[""time_s"",""rng""]","{""capacity_saturated_samples"":11792,""capacity_saturation_is_scheduler_semantics"":true,""energy_match"":{""applied_adjustment_J"":-6824571.787103057,""feasible_max_energy_J"":1296000000.0,""feasible_min_energy_J"":0.0,""final_single_sample_correction_W"":0.0,""measurement_interval_semantics"":""half-open; selected left-endpoint samples only"",""measurement_sample_count"":32400,""method"":""bounded_additive_water_fill_v1"",""outside_measurement_samples_modified"":0,""raw_sampled_energy_J"":978967288.5488003,""requested_adjustment_J"":-6824571.787103057,""samples_at_lower_bound"":0,""samples_at_upper_bound"":0,""silent_clipping_used"":false,""uniform_water_fill_iterations"":1,""water_fill_bound_hits"":0},""generator"":""poisson_shot_noise_bursts_v1"",""jobs_arrived"":1904,""jobs_truncated_at_trace_end"":4,""mean_realised_burst_duration_s"":79.34401260504201,""post_match_max_power_W"":40000.0,""post_match_min_power_W"":7789.365068299213,""thermal_or_hot_state_observed"":false}",true,
