record_type,schema_version,campaign_id,model_version,git_commit,seed,run_seed,workload_id,workload_label,workload_category,dt_s,evaluation_start_s,evaluation_end_s_exclusive,evaluation_sample_count,mean_compute_power_W,cumulative_compute_energy_J,reference_compute_energy_J,relative_energy_error,peak_compute_power_W,power_variance_W2,peak_node_temperature_K,peak_radiator_temperature_K,delta_peak_temperature_vs_reference_K,delta_peak_temperature_vs_diversified_K,time_above_throttle_threshold_s,time_above_model_hazard_threshold_s,peak_node_radiator_gradient_K,hot_phase_energy_fraction,phase_correlation,phase_correlation_status,r_benign,r_benign_status,r_benign_vs_diversified,r_benign_vs_diversified_status,workload_rng_seed,workload_rng_stream,workload_trace_sha256,physical_realization_sha256,physical_randomness_applied,allowed_inputs,diagnostics,valid_run,invalid_reason
run,wrb-001.1,WRB-001,TSM-01-v0.4.4-canonical,76e71bb5fe9c54e9118de9261ad31e60caf52594,7,7,phase_shaped_candidate,W5 — phase-shaped adversarial candidate,adversarial_candidate,1.0,10800.0,43200.0,32400,29956.26097353537,970582855.5425459,970582855.5425459,0.0,40000.0,161373534.49191463,341.4202569567118,327.7310470894705,17.373506375394754,15.491000665145748,0.0,0.0,13.689286148594192,0.8258017411499389,0.9998453967077263,VALID,,NOT_APPLICABLE,,NOT_APPLICABLE,108568076394005233786641564259193562656,WRB-001/seed=7/phase_shaped_candidate/generation,0d4c817838c7a9a05a5fd7d0d3b7fcdb8381ee89f679f3de7b54ea49ab69452a,f29699897e61cf885ee4b74da6a68b92c31c66366059bcb1c52d86b9968da489,false,"[""time_s"",""hot_mask"",""rng""]","{""canonical_depth"":1.0,""canonical_source_sha256"":""aec89d61be31c21a269dafcdb318dba4c72cf10037760dff489530f3f3591309"",""classification"":""adversarial candidate; not a validated attack"",""energy_match"":{""applied_adjustment_J"":935832.5149819851,""feasible_max_energy_J"":1296000000.0,""feasible_min_energy_J"":0.0,""final_single_sample_correction_W"":0.0,""measurement_interval_semantics"":""half-open; selected left-endpoint samples only"",""measurement_sample_count"":32400,""method"":""bounded_additive_water_fill_v1"",""outside_measurement_samples_modified"":0,""raw_sampled_energy_J"":969647023.0275639,""requested_adjustment_J"":935832.5149819851,""samples_at_lower_bound"":0,""samples_at_upper_bound"":11140,""silent_clipping_used"":false,""uniform_water_fill_iterations"":3,""water_fill_bound_hits"":1152},""generator"":""canonical_v0.4.4.load_phase_locked"",""hidden_or_global_rng_used"":false,""historical_status"":""canonical_manifested_source"",""measurement_hot_fraction"":0.62,""paired_energy_normalization"":""WRB bounded additive water fill after canonical generation"",""post_match_max_power_W"":40000.0,""post_match_min_power_W"":12443.273619806225,""rng_injection"":""explicit numpy.random.Generator passed to canonical function""}",true,
run,wrb-001.1,WRB-001,TSM-01-v0.4.4-canonical,76e71bb5fe9c54e9118de9261ad31e60caf52594,8,8,constant_reference,W0 — constant reference,reference,1.0,10800.0,43200.0,32400,29952.6596679176,970466173.2405303,970466173.2405306,0.0,29952.65966791761,1.1911400820763599e-22,324.0393599348871,313.4754788504062,0.0,-1.8675938499299605,0.0,0.0,12.40939212949786,0.6200000000000001,,ZERO_VARIANCE,,NOT_APPLICABLE,,NOT_APPLICABLE,270884728832324898154919803150977737806,WRB-001/seed=8/constant_reference/generation,f13862700d61d9ecf95b13f67aa4424fa8e64415f9efaf8c12c76d8dea91a277,f29699897e61cf885ee4b74da6a68b92c31c66366059bcb1c52d86b9968da489,false,"[""time_s"",""rng""]","{""constant_power_W"":29952.65966791761,""energy_match"":{""applied_adjustment_J"":0.0,""feasible_max_energy_J"":1296000000.0,""feasible_min_energy_J"":0.0,""final_single_sample_correction_W"":0.0,""measurement_interval_semantics"":""half-open; selected left-endpoint samples only"",""measurement_sample_count"":32400,""method"":""bounded_additive_water_fill_v1"",""outside_measurement_samples_modified"":0,""raw_sampled_energy_J"":970466173.2405306,""requested_adjustment_J"":0.0,""samples_at_lower_bound"":0,""samples_at_upper_bound"":0,""silent_clipping_used"":false,""uniform_water_fill_iterations"":0,""water_fill_bound_hits"":0},""generator"":""per_seed_constant_reference_v1"",""post_match_max_power_W"":29952.65966791761,""post_match_min_power_W"":29952.65966791761,""reference_workload_id"":""diversified_stochastic"",""rng_draw_count"":0}",true,
run,wrb-001.1,WRB-001,TSM-01-v0.4.4-canonical,76e71bb5fe9c54e9118de9261ad31e60caf52594,8,8,diversified_stochastic,W1 — diversified stochastic,benign,1.0,10800.0,43200.0,32400,29952.65966791761,970466173.2405306,970466173.2405306,0.0,37159.32490663101,7252627.410335398,325.90695378481706,315.0051030137396,1.8675938499299605,0.0,0.0,0.0,12.9360136534861,0.6214942686048643,0.03423960431959896,VALID,,NOT_APPLICABLE,,NOT_APPLICABLE,210213254042759747244351874784778256114,WRB-001/seed=8/diversified_stochastic/generation,37306e4c9e69ca42e2df2172e6fcd9e984f7d1205d927fafc8e9154d5c2f7deb,f29699897e61cf885ee4b74da6a68b92c31c66366059bcb1c52d86b9968da489,false,"[""time_s"",""rng""]","{""canonical_bound_enforcement"":""numpy.clip in frozen historical generator"",""canonical_source_sha256"":""aec89d61be31c21a269dafcdb318dba4c72cf10037760dff489530f3f3591309"",""energy_match"":{""applied_adjustment_J"":0.0,""measurement_interval_semantics"":""half-open; selected left-endpoint samples only"",""measurement_sample_count"":32400,""method"":""reference_trace_no_adjustment"",""outside_measurement_samples_modified"":0,""raw_sampled_energy_J"":970466173.2405306,""requested_adjustment_J"":0.0,""silent_clipping_used"":false},""generator"":""canonical_v0.4.4.load_nominal"",""hidden_or_global_rng_used"":false,""historical_status"":""canonical_manifested_source"",""post_match_max_power_W"":37159.32490663101,""post_match_min_power_W"":23283.8176522173,""rng_injection"":""explicit numpy.random.Generator passed to canonical function""}",true,
run,wrb-001.1,WRB-001,TSM-01-v0.4.4-canonical,76e71bb5fe9c54e9118de9261ad31e60caf52594,8,8,bursty_benign,W2 — bursty benign,benign,1.0,10800.0,43200.0,32400,29952.659667917615,970466173.2405307,970466173.2405306,0.0,40000.0,87985608.81109734,332.1416079704303,319.6237377550037,8.102248035543198,6.234654185613238,0.0,0.0,14.203386804306206,0.6332018096461041,0.08685111405824843,VALID,,NOT_APPLICABLE,,NOT_APPLICABLE,208644662051185989737451598000680794408,WRB-001/seed=8/bursty_benign/generation,d25c338bb34e51db323952745b770ee70d1e921d7b441a136124505790b148b0,f29699897e61cf885ee4b74da6a68b92c31c66366059bcb1c52d86b9968da489,false,"[""time_s"",""rng""]","{""capacity_saturated_samples"":10959,""capacity_saturation_is_scheduler_semantics"":true,""energy_match"":{""applied_adjustment_J"":1826593.074067831,""feasible_max_energy_J"":1296000000.0,""feasible_min_energy_J"":0.0,""final_single_sample_correction_W"":1.1920928955078125e-07,""measurement_interval_semantics"":""half-open; selected left-endpoint samples only"",""measurement_sample_count"":32400,""method"":""bounded_additive_water_fill_v1"",""outside_measurement_samples_modified"":0,""raw_sampled_energy_J"":968639580.1664628,""requested_adjustment_J"":1826593.074067831,""samples_at_lower_bound"":0,""samples_at_upper_bound"":8196,""silent_clipping_used"":false,""uniform_water_fill_iterations"":2,""water_fill_bound_hits"":60},""generator"":""poisson_shot_noise_bursts_v1"",""jobs_arrived"":1916,""jobs_truncated_at_trace_end"":3,""mean_realised_burst_duration_s"":79.14144050104385,""post_match_max_power_W"":40000.0,""post_match_min_power_W"":8000.0,""thermal_or_hot_state_observed"":false}",true,
run,wrb-001.1,WRB-001,TSM-01-v0.4.4-canonical,76e71bb5fe9c54e9118de9261ad31e60caf52594,8,8,queue_driven_benign,W3 — queue-driven benign,benign,1.0,10800.0,43200.0,32400,29952.659667917607,970466173.2405305,970466173.2405306,0.0,39874.46400832341,288911047.5678481,333.83251021656554,321.2100424714458,9.793150281678436,7.9255564317484755,0.0,0.0,14.175867488861627,0.6345881287134492,0.05296210779269524,VALID,,NOT_APPLICABLE,,NOT_APPLICABLE,16409082670446603770359446044782200186,WRB-001/seed=8/queue_driven_benign/generation,534ccdbab43a4f97a8b6278f9772477494672ba65afb8202960b2df912d335c5,f29699897e61cf885ee4b74da6a68b92c31c66366059bcb1c52d86b9968da489,false,"[""time_s"",""rng""]","{""energy_match"":{""applied_adjustment_J"":-3116054.385396242,""feasible_max_energy_J"":1296000000.0,""feasible_min_energy_J"":0.0,""final_single_sample_correction_W"":1.1920928955078125e-07,""measurement_interval_semantics"":""half-open; selected left-endpoint samples only"",""measurement_sample_count"":32400,""method"":""bounded_additive_water_fill_v1"",""outside_measurement_samples_modified"":0,""raw_sampled_energy_J"":973582227.6259269,""requested_adjustment_J"":-3116054.385396242,""samples_at_lower_bound"":7577,""samples_at_upper_bound"":0,""silent_clipping_used"":false,""uniform_water_fill_iterations"":1,""water_fill_bound_hits"":0},""generator"":""fifo_poisson_queue_work_conserving_v1"",""jobs_arrived"":5214,""jobs_completed"":5212,""max_backlog_J"":4761656.261276801,""max_job_response_time_s"":121.0,""max_queue_jobs"":21,""mean_backlog_J"":513717.16531947284,""mean_job_response_time_s"":19.778779739063697,""mean_queue_jobs"":2.2664351851851854,""post_match_max_power_W"":40000.0,""post_match_min_power_W"":0.0,""queue_policy"":""FIFO; arrivals before dispatch; 40 kW work-conserving capacity"",""raw_dispatch_utilization"":0.751438758677254,""thermal_or_hot_state_observed"":false,""unfinished_jobs"":2}",true,
run,wrb-001.1,WRB-001,TSM-01-v0.4.4-canonical,76e71bb5fe9c54e9118de9261ad31e60caf52594,8,8,power_aware_benign,W4 — power-aware benign,benign,1.0,10800.0,43200.0,32400,29952.65966791761,970466173.2405306,970466173.2405306,0.0,39046.618531082044,33874378.36515559,334.4801980855674,322.1035826187242,10.440838150680293,8.573244300750332,0.0,0.0,14.01951085948832,0.6863300457597611,0.7032704647167421,VALID,0.6006472031444794,VALID,0.5525758989471935,VALID,215546882141649907063240429945634843876,WRB-001/seed=8/power_aware_benign/generation,060013d5060ec9e1dfb95047b206dc3da56f53d7db36c4d234d20b87189dcbc7,f29699897e61cf885ee4b74da6a68b92c31c66366059bcb1c52d86b9968da489,false,"[""time_s"",""power_availability"",""rng""]","{""allowed_policy_observation"":""dimensionless electrical power availability [0,1]"",""availability_max"":0.868914759448985,""availability_mean"":0.56,""availability_min"":0.18244667595477795,""bound_enforcement"":""rejection sampling (no clipping)"",""energy_match"":{""applied_adjustment_J"":109872732.30988324,""feasible_max_energy_J"":1296000000.0,""feasible_min_energy_J"":0.0,""final_single_sample_correction_W"":0.0,""measurement_interval_semantics"":""half-open; selected left-endpoint samples only"",""measurement_sample_count"":32400,""method"":""bounded_additive_water_fill_v1"",""outside_measurement_samples_modified"":0,""raw_sampled_energy_J"":860593440.9306474,""requested_adjustment_J"":109872732.30988324,""samples_at_lower_bound"":0,""samples_at_upper_bound"":0,""silent_clipping_used"":false,""uniform_water_fill_iterations"":1,""water_fill_bound_hits"":0},""generator"":""electrical_availability_only_policy_v1"",""jitter_rejected_draw_count"":0,""post_match_max_power_W"":39046.618531082044,""post_match_min_power_W"":15691.183808208609,""thermal_or_hot_state_observed"":false}",true,
run,wrb-001.1,WRB-001,TSM-01-v0.4.4-canonical,76e71bb5fe9c54e9118de9261ad31e60caf52594,8,8,phase_shaped_candidate,W5 — phase-shaped adversarial candidate,adversarial_candidate,1.0,10800.0,43200.0,32400,29952.65966791761,970466173.2405306,970466173.2405306,0.0,40000.0,161486624.34665653,341.4220066799663,327.73406715909573,17.38264674507917,15.51505289514921,0.0,0.0,13.689174391571385,0.8258984971750587,0.9998449271395079,VALID,,NOT_APPLICABLE,,NOT_APPLICABLE,31498270715345267219950506103127798736,WRB-001/seed=8/phase_shaped_candidate/generation,b2e91cdfd9d8395c2ce753d013733c265fd74e8f89b630eb66f892851ef4621e,f29699897e61cf885ee4b74da6a68b92c31c66366059bcb1c52d86b9968da489,false,"[""time_s"",""hot_mask"",""rng""]","{""canonical_depth"":1.0,""canonical_source_sha256"":""aec89d61be31c21a269dafcdb318dba4c72cf10037760dff489530f3f3591309"",""classification"":""adversarial candidate; not a validated attack"",""energy_match"":{""applied_adjustment_J"":883623.3427404165,""feasible_max_energy_J"":1296000000.0,""feasible_min_energy_J"":0.0,""final_single_sample_correction_W"":0.0,""measurement_interval_semantics"":""half-open; selected left-endpoint samples only"",""measurement_sample_count"":32400,""method"":""bounded_additive_water_fill_v1"",""outside_measurement_samples_modified"":0,""raw_sampled_energy_J"":969582549.8977902,""requested_adjustment_J"":883623.3427404165,""samples_at_lower_bound"":0,""samples_at_upper_bound"":11152,""silent_clipping_used"":false,""uniform_water_fill_iterations"":3,""water_fill_bound_hits"":1103},""generator"":""canonical_v0.4.4.load_phase_locked"",""hidden_or_global_rng_used"":false,""historical_status"":""canonical_manifested_source"",""measurement_hot_fraction"":0.62,""paired_energy_normalization"":""WRB bounded additive water fill after canonical generation"",""post_match_max_power_W"":40000.0,""post_match_min_power_W"":12348.075077647389,""rng_injection"":""explicit numpy.random.Generator passed to canonical function""}",true,
run,wrb-001.1,WRB-001,TSM-01-v0.4.4-canonical,76e71bb5fe9c54e9118de9261ad31e60caf52594,9,9,constant_reference,W0 — constant reference,reference,1.0,10800.0,43200.0,32400,29954.78386059112,970534997.0831523,970534997.0831524,0.0,29954.783860591124,1.3234889800848443e-23,324.0437192777726,313.4791219436831,0.0,-1.9103794589726135,0.0,0.0,12.410097576751014,0.6200000000000001,,ZERO_VARIANCE,,NOT_APPLICABLE,,NOT_APPLICABLE,225302105102601670842550795178638063069,WRB-001/seed=9/constant_reference/generation,28974feaa710c0bc8820d21f3f8f863bffa6665af9f833efef35c670161cf50c,f29699897e61cf885ee4b74da6a68b92c31c66366059bcb1c52d86b9968da489,false,"[""time_s"",""rng""]","{""constant_power_W"":29954.783860591124,""energy_match"":{""applied_adjustment_J"":0.0,""feasible_max_energy_J"":1296000000.0,""feasible_min_energy_J"":0.0,""final_single_sample_correction_W"":0.0,""measurement_interval_semantics"":""half-open; selected left-endpoint samples only"",""measurement_sample_count"":32400,""method"":""bounded_additive_water_fill_v1"",""outside_measurement_samples_modified"":0,""raw_sampled_energy_J"":970534997.0831524,""requested_adjustment_J"":0.0,""samples_at_lower_bound"":0,""samples_at_upper_bound"":0,""silent_clipping_used"":false,""uniform_water_fill_iterations"":0,""water_fill_bound_hits"":0},""generator"":""per_seed_constant_reference_v1"",""post_match_max_power_W"":29954.783860591124,""post_match_min_power_W"":29954.783860591124,""reference_workload_id"":""diversified_stochastic"",""rng_draw_count"":0}",true,
run,wrb-001.1,WRB-001,TSM-01-v0.4.4-canonical,76e71bb5fe9c54e9118de9261ad31e60caf52594,9,9,diversified_stochastic,W1 — diversified stochastic,benign,1.0,10800.0,43200.0,32400,29954.783860591127,970534997.0831525,970534997.0831524,0.0,37365.33192488319,7233079.902580961,325.9540987367452,315.0201182801539,1.9103794589726135,0.0,0.0,0.0,12.921599573997753,0.6214894937457248,0.034178704699285134,VALID,,NOT_APPLICABLE,,NOT_APPLICABLE,337860664227546210048693303745575273086,WRB-001/seed=9/diversified_stochastic/generation,980bcdaa9478408af5e9a45871fe39bf1608281c75924ad4dc22b3ac109f5544,f29699897e61cf885ee4b74da6a68b92c31c66366059bcb1c52d86b9968da489,false,"[""time_s"",""rng""]","{""canonical_bound_enforcement"":""numpy.clip in frozen historical generator"",""canonical_source_sha256"":""aec89d61be31c21a269dafcdb318dba4c72cf10037760dff489530f3f3591309"",""energy_match"":{""applied_adjustment_J"":0.0,""measurement_interval_semantics"":""half-open; selected left-endpoint samples only"",""measurement_sample_count"":32400,""method"":""reference_trace_no_adjustment"",""outside_measurement_samples_modified"":0,""raw_sampled_energy_J"":970534997.0831524,""requested_adjustment_J"":0.0,""silent_clipping_used"":false},""generator"":""canonical_v0.4.4.load_nominal"",""hidden_or_global_rng_used"":false,""historical_status"":""canonical_manifested_source"",""post_match_max_power_W"":37365.33192488319,""post_match_min_power_W"":22905.07186236624,""rng_injection"":""explicit numpy.random.Generator passed to canonical function""}",true,
run,wrb-001.1,WRB-001,TSM-01-v0.4.4-canonical,76e71bb5fe9c54e9118de9261ad31e60caf52594,9,9,bursty_benign,W2 — bursty benign,benign,1.0,10800.0,43200.0,32400,29954.783860591127,970534997.0831525,970534997.0831524,0.0,40000.0,84523430.93314914,331.7723095982294,319.5201986668463,7.728590320456817,5.818210861484204,0.0,0.0,13.981870208555847,0.6085401954122917,-0.07692494610283326,VALID,,NOT_APPLICABLE,,NOT_APPLICABLE,76612510070801049044348402192642444803,WRB-001/seed=9/bursty_benign/generation,02ac08f1bf449185d2f9aebc3450197d2d3311cf9dfdd4233d8c2354d6f4589c,f29699897e61cf885ee4b74da6a68b92c31c66366059bcb1c52d86b9968da489,false,"[""time_s"",""rng""]","{""capacity_saturated_samples"":11640,""capacity_saturation_is_scheduler_semantics"":true,""energy_match"":{""applied_adjustment_J"":23163049.46535182,""feasible_max_energy_J"":1296000000.0,""feasible_min_energy_J"":0.0,""final_single_sample_correction_W"":1.1920928955078125e-07,""measurement_interval_semantics"":""half-open; selected left-endpoint samples only"",""measurement_sample_count"":32400,""method"":""bounded_additive_water_fill_v1"",""outside_measurement_samples_modified"":0,""raw_sampled_energy_J"":947371947.6178006,""requested_adjustment_J"":23163049.46535182,""samples_at_lower_bound"":0,""samples_at_upper_bound"":8946,""silent_clipping_used"":false,""uniform_water_fill_iterations"":3,""water_fill_bound_hits"":660},""generator"":""poisson_shot_noise_bursts_v1"",""jobs_arrived"":1923,""jobs_truncated_at_trace_end"":2,""mean_realised_burst_duration_s"":77.9058762350494,""post_match_max_power_W"":40000.0,""post_match_min_power_W"":7999.999999999965,""thermal_or_hot_state_observed"":false}",true,
run,wrb-001.1,WRB-001,TSM-01-v0.4.4-canonical,76e71bb5fe9c54e9118de9261ad31e60caf52594,9,9,queue_driven_benign,W3 — queue-driven benign,benign,1.0,10800.0,43200.0,32400,29954.78386059112,970534997.0831523,970534997.0831524,0.0,40000.0,276166093.41157156,330.0982655930673,317.9331024284221,6.054546315294715,4.1441668563221015,0.0,0.0,14.114815647013813,0.6225729692163137,0.009554939888120036,VALID,,NOT_APPLICABLE,,NOT_APPLICABLE,108480348636249028088743641589453642846,WRB-001/seed=9/queue_driven_benign/generation,cee28610eaa0a2b4c9297854ad2461b2f0ba22e40d0f434caa05ea60b8d17d22,f29699897e61cf885ee4b74da6a68b92c31c66366059bcb1c52d86b9968da489,false,"[""time_s"",""rng""]","{""energy_match"":{""applied_adjustment_J"":15635890.684708953,""feasible_max_energy_J"":1296000000.0,""feasible_min_energy_J"":0.0,""final_single_sample_correction_W"":0.0,""measurement_interval_semantics"":""half-open; selected left-endpoint samples only"",""measurement_sample_count"":32400,""method"":""bounded_additive_water_fill_v1"",""outside_measurement_samples_modified"":0,""raw_sampled_energy_J"":954899106.3984435,""requested_adjustment_J"":15635890.684708953,""samples_at_lower_bound"":0,""samples_at_upper_bound"":23398,""silent_clipping_used"":false,""uniform_water_fill_iterations"":2,""water_fill_bound_hits"":52},""generator"":""fifo_poisson_queue_work_conserving_v1"",""jobs_arrived"":5108,""jobs_completed"":5106,""max_backlog_J"":4807626.2583878245,""max_job_response_time_s"":122.0,""max_queue_jobs"":15,""mean_backlog_J"":503023.10078177735,""mean_job_response_time_s"":19.435174304739522,""mean_queue_jobs"":2.1791203703703705,""post_match_max_power_W"":40000.0,""post_match_min_power_W"":0.0,""queue_policy"":""FIFO; arrivals before dispatch; 40 kW work-conserving capacity"",""raw_dispatch_utilization"":0.7411900931851949,""thermal_or_hot_state_observed"":false,""unfinished_jobs"":2}",true,
run,wrb-001.1,WRB-001,TSM-01-v0.4.4-canonical,76e71bb5fe9c54e9118de9261ad31e60caf52594,9,9,power_aware_benign,W4 — power-aware benign,benign,1.0,10800.0,43200.0,32400,29954.783860591124,970534997.0831524,970534997.0831524,0.0,39245.98984000422,33921013.9254982,334.47456439901055,322.10623821166877,10.430845121237951,8.520465662265337,0.0,0.0,14.019217520812788,0.6863623075713768,0.703178548819776,VALID,0.6004087214304941,VALID,0.5510396290454972,VALID,79864520759438900301642319643787215283,WRB-001/seed=9/power_aware_benign/generation,0bc835960d36e83155548af7ecfc4807910140e830010d3c36d9ac83a298ebc5,f29699897e61cf885ee4b74da6a68b92c31c66366059bcb1c52d86b9968da489,false,"[""time_s"",""power_availability"",""rng""]","{""allowed_policy_observation"":""dimensionless electrical power availability [0,1]"",""availability_max"":0.868914759448985,""availability_mean"":0.56,""availability_min"":0.18244667595477795,""bound_enforcement"":""rejection sampling (no clipping)"",""energy_match"":{""applied_adjustment_J"":109952192.37519443,""feasible_max_energy_J"":1296000000.0,""feasible_min_energy_J"":0.0,""final_single_sample_correction_W"":0.0,""measurement_interval_semantics"":""half-open; selected left-endpoint samples only"",""measurement_sample_count"":32400,""method"":""bounded_additive_water_fill_v1"",""outside_measurement_samples_modified"":0,""raw_sampled_energy_J"":860582804.707958,""requested_adjustment_J"":109952192.37519443,""samples_at_lower_bound"":0,""samples_at_upper_bound"":0,""silent_clipping_used"":false,""uniform_water_fill_iterations"":1,""water_fill_bound_hits"":0},""generator"":""electrical_availability_only_policy_v1"",""jitter_rejected_draw_count"":0,""post_match_max_power_W"":39245.98984000422,""post_match_min_power_W"":15776.911737485818,""thermal_or_hot_state_observed"":false}",true,
run,wrb-001.1,WRB-001,TSM-01-v0.4.4-canonical,76e71bb5fe9c54e9118de9261ad31e60caf52594,9,9,phase_shaped_candidate,W5 — phase-shaped adversarial candidate,adversarial_candidate,1.0,10800.0,43200.0,32400,29954.78386059112,970534997.0831523,970534997.0831524,0.0,40000.0,161389615.6777978,341.41662668056,327.73077886606796,17.372907402787405,15.462527943814791,0.0,0.0,13.688972128916816,0.8258213074888655,0.9998413328613142,VALID,,NOT_APPLICABLE,,NOT_APPLICABLE,104269474695362392144344131948481948316,WRB-001/seed=9/phase_shaped_candidate/generation,2f0fbfd40937927c8589002509ccbe6653e0c7dc385d343360fe8d3fcfdbd0d8,f29699897e61cf885ee4b74da6a68b92c31c66366059bcb1c52d86b9968da489,false,"[""time_s"",""hot_mask"",""rng""]","{""canonical_depth"":1.0,""canonical_source_sha256"":""aec89d61be31c21a269dafcdb318dba4c72cf10037760dff489530f3f3591309"",""classification"":""adversarial candidate; not a validated attack"",""energy_match"":{""applied_adjustment_J"":948024.6717551947,""feasible_max_energy_J"":1296000000.0,""feasible_min_energy_J"":0.0,""final_single_sample_correction_W"":0.0,""measurement_interval_semantics"":""half-open; selected left-endpoint samples only"",""measurement_sample_count"":32400,""method"":""bounded_additive_water_fill_v1"",""outside_measurement_samples_modified"":0,""raw_sampled_energy_J"":969586972.4113972,""requested_adjustment_J"":948024.6717551947,""samples_at_lower_bound"":0,""samples_at_upper_bound"":11168,""silent_clipping_used"":false,""uniform_water_fill_iterations"":4,""water_fill_bound_hits"":1163},""generator"":""canonical_v0.4.4.load_phase_locked"",""hidden_or_global_rng_used"":false,""historical_status"":""canonical_manifested_source"",""measurement_hot_fraction"":0.62,""paired_energy_normalization"":""WRB bounded additive water fill after canonical generation"",""post_match_max_power_W"":40000.0,""post_match_min_power_W"":12654.3778100309,""rng_injection"":""explicit numpy.random.Generator passed to canonical function""}",true,
run,wrb-001.1,WRB-001,TSM-01-v0.4.4-canonical,76e71bb5fe9c54e9118de9261ad31e60caf52594,10,10,constant_reference,W0 — constant reference,reference,1.0,10800.0,43200.0,32400,29963.76556699019,970826004.3704822,970826004.3704824,0.0,29963.765566990198,5.293955920339377e-23,324.06215035948065,313.49452452262125,0.0,-1.870948708937533,0.0,0.0,12.413080406668485,0.6200000000000001,,ZERO_VARIANCE,,NOT_APPLICABLE,,NOT_APPLICABLE,9888491737020494494964923493289712015,WRB-001/seed=10/constant_reference/generation,f25bd3e6916c656e44acb5a63e155d5c151a60c1f2561c685dbd00bd34bda1e3,f29699897e61cf885ee4b74da6a68b92c31c66366059bcb1c52d86b9968da489,false,"[""time_s"",""rng""]","{""constant_power_W"":29963.765566990198,""energy_match"":{""applied_adjustment_J"":0.0,""feasible_max_energy_J"":1296000000.0,""feasible_min_energy_J"":0.0,""final_single_sample_correction_W"":0.0,""measurement_interval_semantics"":""half-open; selected left-endpoint samples only"",""measurement_sample_count"":32400,""method"":""bounded_additive_water_fill_v1"",""outside_measurement_samples_modified"":0,""raw_sampled_energy_J"":970826004.3704824,""requested_adjustment_J"":0.0,""samples_at_lower_bound"":0,""samples_at_upper_bound"":0,""silent_clipping_used"":false,""uniform_water_fill_iterations"":0,""water_fill_bound_hits"":0},""generator"":""per_seed_constant_reference_v1"",""post_match_max_power_W"":29963.765566990198,""post_match_min_power_W"":29963.765566990198,""reference_workload_id"":""diversified_stochastic"",""rng_draw_count"":0}",true,
run,wrb-001.1,WRB-001,TSM-01-v0.4.4-canonical,76e71bb5fe9c54e9118de9261ad31e60caf52594,10,10,diversified_stochastic,W1 — diversified stochastic,benign,1.0,10800.0,43200.0,32400,29963.765566990198,970826004.3704824,970826004.3704824,0.0,36686.096928613675,7239553.640752128,325.9330990684182,314.9596727972371,1.870948708937533,0.0,0.0,0.0,12.919285291553138,0.6215530889332518,0.035632736591199345,VALID,,NOT_APPLICABLE,,NOT_APPLICABLE,142780122495838715706070755729520136416,WRB-001/seed=10/diversified_stochastic/generation,40fe06bb7e8e8d9b47fac98aaa3c8a0765ffcb3933b3c59ba741e9d69ac429b8,f29699897e61cf885ee4b74da6a68b92c31c66366059bcb1c52d86b9968da489,false,"[""time_s"",""rng""]","{""canonical_bound_enforcement"":""numpy.clip in frozen historical generator"",""canonical_source_sha256"":""aec89d61be31c21a269dafcdb318dba4c72cf10037760dff489530f3f3591309"",""energy_match"":{""applied_adjustment_J"":0.0,""measurement_interval_semantics"":""half-open; selected left-endpoint samples only"",""measurement_sample_count"":32400,""method"":""reference_trace_no_adjustment"",""outside_measurement_samples_modified"":0,""raw_sampled_energy_J"":970826004.3704824,""requested_adjustment_J"":0.0,""silent_clipping_used"":false},""generator"":""canonical_v0.4.4.load_nominal"",""hidden_or_global_rng_used"":false,""historical_status"":""canonical_manifested_source"",""post_match_max_power_W"":36686.096928613675,""post_match_min_power_W"":23307.36136983069,""rng_injection"":""explicit numpy.random.Generator passed to canonical function""}",true,
run,wrb-001.1,WRB-001,TSM-01-v0.4.4-canonical,76e71bb5fe9c54e9118de9261ad31e60caf52594,10,10,bursty_benign,W2 — bursty benign,benign,1.0,10800.0,43200.0,32400,29963.7655669902,970826004.3704826,970826004.3704824,0.0,39112.54727860655,86189151.3527419,330.8697732168406,318.722288921824,6.807622857359945,4.936674148422412,0.0,0.0,13.984261955464433,0.6116484107613553,-0.05553305571279789,VALID,,NOT_APPLICABLE,,NOT_APPLICABLE,228003635241285839936907207657937767975,WRB-001/seed=10/bursty_benign/generation,b99245056c9e42aebbee8b34e58452899bbad191af9a73640ad1301c868dfdfa,f29699897e61cf885ee4b74da6a68b92c31c66366059bcb1c52d86b9968da489,false,"[""time_s"",""rng""]","{""capacity_saturated_samples"":13761,""capacity_saturation_is_scheduler_semantics"":true,""energy_match"":{""applied_adjustment_J"":-28753468.17314768,""feasible_max_energy_J"":1296000000.0,""feasible_min_energy_J"":0.0,""final_single_sample_correction_W"":0.0,""measurement_interval_semantics"":""half-open; selected left-endpoint samples only"",""measurement_sample_count"":32400,""method"":""bounded_additive_water_fill_v1"",""outside_measurement_samples_modified"":0,""raw_sampled_energy_J"":999579472.5436301,""requested_adjustment_J"":-28753468.17314768,""samples_at_lower_bound"":0,""samples_at_upper_bound"":0,""silent_clipping_used"":false,""uniform_water_fill_iterations"":1,""water_fill_bound_hits"":0},""generator"":""poisson_shot_noise_bursts_v1"",""jobs_arrived"":2002,""jobs_truncated_at_trace_end"":10,""mean_realised_burst_duration_s"":82.35314685314685,""post_match_max_power_W"":40000.0,""post_match_min_power_W"":7112.547278606453,""thermal_or_hot_state_observed"":false}",true,
